Barangay_standardized,ds,local_forecast
indangan,2025-06-02,1.1191910018431042
indangan,2025-06-09,1.119190998756729
indangan,2025-06-16,1.1191909960368644
indangan,2025-06-23,1.1191909936399869
indangan,2025-06-30,1.1191909915277414
indangan,2025-07-07,1.1191909896663275
indangan,2025-07-14,1.1191909880259585
indangan,2025-07-21,1.1191909865803855
indangan,2025-07-28,1.1191909853064759
indangan,2025-08-04,1.1191909841838443
indangan,2025-08-11,1.1191909831945268
indangan,2025-08-18,1.1191909823226918
indangan,2025-08-25,1.1191909815543881
indangan,2025-09-01,1.1191909808773213
indangan,2025-09-08,1.119190980280657
indangan,2025-09-15,1.1191909797548474
indangan,2025-09-22,1.1191909792914783
indangan,2025-09-29,1.1191909788831347
indangan,2025-10-06,1.1191909785232825
indangan,2025-10-13,1.119190978206163
indangan,2025-10-20,1.119190977926702
indangan,2025-10-27,1.1191909776804272
indangan,2025-11-03,1.119190977463398
indangan,2025-11-10,1.1191909772721411
indangan,2025-11-17,1.1191909771035962
indangan,2025-11-24,1.1191909769550663
indangan,2025-12-01,1.1191909768241746
indangan,2025-12-08,1.1191909767088262
indangan,2025-12-15,1.1191909766071757
indangan,2025-12-22,1.1191909765175962
indangan,2025-12-29,1.1191909764386545
indangan,2026-01-05,1.119190976369087
indangan,2026-01-12,1.119190976307781
indangan,2026-01-19,1.1191909762537549
indangan,2026-01-26,1.1191909762061445
indangan,2026-02-02,1.1191909761641878
indangan,2026-02-09,1.1191909761272136
indangan,2026-02-16,1.1191909760946301
indangan,2026-02-23,1.119190976065916
indangan,2026-03-02,1.1191909760406116
indangan,2026-03-09,1.119190976018312
indangan,2026-03-16,1.1191909759986607
indangan,2026-03-23,1.119190975981343
indangan,2026-03-30,1.1191909759660819
indangan,2026-04-06,1.119190975952633
indangan,2026-04-13,1.1191909759407812
indangan,2026-04-20,1.1191909759303367
indangan,2026-04-27,1.1191909759211325
indangan,2026-05-04,1.1191909759130214
indangan,2026-05-11,1.1191909759058736
indangan,2026-05-18,1.1191909758995746
indangan,2026-05-25,1.1191909758940235
indangan,2026-06-01,1.1191909758891316
indangan,2026-06-08,1.1191909758848206
indangan,2026-06-15,1.1191909758810217
indangan,2026-06-22,1.119190975877674
indangan,2026-06-29,1.1191909758747236
indangan,2026-07-06,1.1191909758721237
indangan,2026-07-13,1.1191909758698326
indangan,2026-07-20,1.1191909758678134
indangan,2026-07-27,1.1191909758660339
indangan,2026-08-03,1.1191909758644658
indangan,2026-08-10,1.119190975863084
indangan,2026-08-17,1.1191909758618663
indangan,2026-08-24,1.1191909758607932
indangan,2026-08-31,1.1191909758598475
indangan,2026-09-07,1.1191909758590142
indangan,2026-09-14,1.1191909758582796
indangan,2026-09-21,1.1191909758576324
indangan,2026-09-28,1.119190975857062
indangan,2026-10-05,1.1191909758565592
indangan,2026-10-12,1.1191909758561165
indangan,2026-10-19,1.1191909758557261
indangan,2026-10-26,1.1191909758553822
indangan,2026-11-02,1.119190975855079
indangan,2026-11-09,1.119190975854812
indangan,2026-11-16,1.1191909758545764
indangan,2026-11-23,1.119190975854369
indangan,2026-11-30,1.119190975854186
indangan,2026-12-07,1.1191909758540248
indangan,2026-12-14,1.1191909758538827
indangan,2026-12-21,1.1191909758537575
indangan,2026-12-28,1.1191909758536474
indangan,2027-01-04,1.11919097585355
indangan,2027-01-11,1.1191909758534644
indangan,2027-01-18,1.119190975853389
indangan,2027-01-25,1.1191909758533225
indangan,2027-02-01,1.119190975853264
indangan,2027-02-08,1.1191909758532126
indangan,2027-02-15,1.119190975853167
indangan,2027-02-22,1.1191909758531269
indangan,2027-03-01,1.1191909758530916
indangan,2027-03-08,1.1191909758530605
indangan,2027-03-15,1.1191909758530332
indangan,2027-03-22,1.119190975853009
indangan,2027-03-29,1.1191909758529877
indangan,2027-04-05,1.1191909758529688
indangan,2027-04-12,1.1191909758529524
indangan,2027-04-19,1.1191909758529377
indangan,2027-04-26,1.1191909758529248
indangan,2027-05-03,1.1191909758529135
indangan,2027-05-10,1.1191909758529035
indangan,2027-05-17,1.1191909758528946
indangan,2027-05-24,1.1191909758528868
indangan,2027-05-31,1.11919097585288
indangan,2027-06-07,1.119190975852874
indangan,2027-06-14,1.1191909758528686
indangan,2027-06-21,1.119190975852864
indangan,2027-06-28,1.11919097585286
indangan,2027-07-05,1.1191909758528564
indangan,2027-07-12,1.1191909758528533
indangan,2027-07-19,1.1191909758528504
indangan,2027-07-26,1.119190975852848
indangan,2027-08-02,1.1191909758528458
indangan,2027-08-09,1.1191909758528438
indangan,2027-08-16,1.1191909758528422
indangan,2027-08-23,1.1191909758528407
indangan,2027-08-30,1.1191909758528393
indangan,2027-09-06,1.1191909758528382
indangan,2027-09-13,1.1191909758528373
indangan,2027-09-20,1.1191909758528364
indangan,2027-09-27,1.1191909758528356
indangan,2027-10-04,1.1191909758528347
indangan,2027-10-11,1.119190975852834
indangan,2027-10-18,1.1191909758528333
indangan,2027-10-25,1.119190975852833
indangan,2027-11-01,1.1191909758528324
indangan,2027-11-08,1.119190975852832
indangan,2027-11-15,1.1191909758528316
indangan,2027-11-22,1.1191909758528313
indangan,2027-11-29,1.1191909758528311
indangan,2027-12-06,1.119190975852831
indangan,2027-12-13,1.1191909758528307
indangan,2027-12-20,1.1191909758528307
indangan,2027-12-27,1.1191909758528307
indangan,2028-01-03,1.1191909758528307
indangan,2028-01-10,1.1191909758528307
indangan,2028-01-17,1.1191909758528307
lizada,2023-01-02,0.6908382939455027
lizada,2023-01-09,0.6954668240915558
lizada,2023-01-16,0.6996261855777843
lizada,2023-01-23,0.7033639354524124
lizada,2023-01-30,0.7067228101670864
lizada,2023-02-06,0.7097412142142536
lizada,2023-02-13,0.7124536592340553
lizada,2023-02-20,0.7148911586113675
lizada,2023-02-27,0.7170815820747092
lizada,2023-03-06,0.7190499743514072
lizada,2023-03-13,0.7208188415224397
lizada,2023-03-20,0.7224084083510625
lizada,2023-03-27,0.7238368495274472
lizada,2023-04-03,0.7251204974733214
lizada,2023-04-10,0.7262740290825946
lizada,2023-04-17,0.7273106335331132
lizada,2023-04-24,0.7282421630882607
lizada,2023-05-01,0.7290792686126286
lizada,2023-05-08,0.7298315213512079
lizada,2023-05-15,0.7305075223644939
lizada,2023-05-22,0.7311150008707559
lizada,2023-05-29,0.7316609026198917
lizada,2023-06-05,0.7321514693093096
lizada,2023-06-12,0.7325923099498597
lizada,2023-06-19,0.7329884649977927
lizada,2023-06-26,0.733344463986014
lizada,2023-07-03,0.733664377313576
lizada,2023-07-10,0.7339518627855519
lizada,2023-07-17,0.73421020743542
lizada,2023-07-24,0.7344423651081426
lizada,2023-07-31,0.7346509902336544
lizada,2023-08-07,0.7348384681769176
lizada,2023-08-14,0.7350069425115595
lizada,2023-08-21,0.7351583395289312
lizada,2023-08-28,0.7352943902628175
lizada,2023-09-04,0.7354166502816233
lizada,2023-09-11,0.7355265174743346
lizada,2023-09-18,0.7356252480336145
lizada,2023-09-25,0.7357139708187805
lizada,2023-10-02,0.735793700262886
lizada,2023-10-09,0.7358653479714818
lizada,2023-10-16,0.7359297331456744
lizada,2023-10-23,0.7359875919486574
lizada,2023-10-30,0.7360395859228075
lizada,2023-11-06,0.736086309553587
lizada,2023-11-13,0.7361282970667344
lizada,2023-11-20,0.7361660285364617
lizada,2023-11-27,0.7361999353744968
lizada,2023-12-04,0.7362304052627318
lizada,2023-12-11,0.7362577865858766
lizada,2023-12-18,0.7362823924147979
lizada,2023-12-25,0.7363045040860892
lizada,2024-01-01,0.7363243744188002
lizada,2024-01-08,0.7363422306051033
lizada,2024-01-15,0.7363582768079486
lizada,2024-01-22,0.7363726964954109
lizada,2024-01-29,0.736385654538414
lizada,2024-02-05,0.7363972990958227
lizada,2024-02-12,0.7364077633084523
lizada,2024-02-19,0.7364171668213648
lizada,2024-02-26,0.7364256171518606
lizada,2024-03-04,0.7364332109188021
lizada,2024-03-11,0.7364400349473283
lizada,2024-03-18,0.7364461672615916
lizada,2024-03-25,0.7364516779768648
lizada,2024-04-01,0.736456630101221
lizada,2024-04-08,0.7364610802559508
lizada,2024-04-15,0.7364650793229564
lizada,2024-04-22,0.7364686730265206
lizada,2024-04-29,0.7364719024561077
lizada,2024-05-06,0.7364748045361684
lizada,2024-05-13,0.7364774124483249
lizada,2024-05-20,0.7364797560107605
lizada,2024-05-27,0.7364818620191538
lizada,2024-06-03,0.736483754553052
lizada,2024-06-10,0.7364854552511915
lizada,2024-06-17,0.7364869835589085
lizada,2024-06-24,0.7364883569504728
lizada,2024-07-01,0.7364895911288831
lizada,2024-07-08,0.7364907002054117
lizada,2024-07-15,0.7364916968609487
lizada,2024-07-22,0.7364925924909922
lizada,2024-07-29,0.7364933973359411
lizada,2024-08-05,0.7364941205981814
lizada,2024-08-12,0.736494770547304
lizada,2024-08-19,0.7364953546146564
lizada,2024-08-26,0.7364958794783116
lizada,2024-09-02,0.7364963511394231
lizada,2024-09-09,0.7364967749908402
lizada,2024-09-16,0.736497155878769
lizada,2024-09-23,0.736497498158182
lizada,2024-09-30,0.7364978057426121
lizada,2024-10-07,0.7364980821488993
lizada,2024-10-14,0.7364983305374004
lizada,2024-10-21,0.7364985537481246
lizada,2024-10-28,0.7364987543332044
lizada,2024-11-04,0.7364989345860773
lizada,2024-11-11,0.7364990965677072
lizada,2024-11-18,0.7364992421301495
lizada,2024-11-25,0.7364993729377272
lizada,2024-12-02,0.7364994904860598
lizada,2024-12-09,0.736499596119164
lizada,2024-12-16,0.7364996910448212
lizada,2024-12-23,0.736499776348386
lizada,2024-12-30,0.7364998530051976
lizada,2025-01-06,0.7364999218917294
lizada,2025-01-13,0.7364999837956121
lizada,2025-01-20,0.7365000394246386
lizada,2025-01-27,0.7365000894148563
lizada,2025-02-03,0.7365001343378406
lizada,2025-02-10,0.7365001747072288
lizada,2025-02-17,0.736500210984594
lizada,2025-02-24,0.7365002435847221
lizada,2025-03-03,0.7365002728803545
lizada,2025-03-10,0.7365002992064495
lizada,2025-03-17,0.736500322864013
lizada,2025-03-24,0.7365003441235394
lizada,2025-03-31,0.7365003632281044
lizada,2025-04-07,0.7365003803961447
lizada,2025-04-14,0.7365003958239551
lizada,2025-04-21,0.7365004096879331
lizada,2025-04-28,0.7365004221465958
lizada,2025-05-05,0.7365004333423923
lizada,2025-05-12,0.7365004434033326
lizada,2025-05-19,0.7365004524444507
lizada,2025-05-26,0.7365004605691203
lizada,2025-06-02,0.7365004678702369
lizada,2025-06-09,0.7365004744312793
lizada,2025-06-16,0.736500480327265
lizada,2025-06-23,0.736500485625607
lizada,2025-06-30,0.7365004903868853
lizada,2025-07-07,0.7365004946655389
lizada,2025-07-14,0.7365004985104888
lizada,2025-07-21,0.7365005019656974
lizada,2025-07-28,0.7365005050706703
lizada,2025-08-04,0.7365005078609093
lizada,2025-08-11,0.7365005103683171
lizada,2025-08-18,0.7365005126215627
lizada,2025-08-25,0.7365005146464092
lizada,2025-09-01,0.7365005164660081
lizada,2025-09-08,0.7365005181011643
lizada,2025-09-15,0.7365005195705738
lizada,2025-09-22,0.7365005208910373
lizada,2025-09-29,0.7365005220776526
lizada,2025-10-06,0.7365005231439872
lizada,2025-10-13,0.7365005241022333
lizada,2025-10-20,0.7365005249633474
lizada,2025-10-27,0.7365005257371751
lizada,2025-11-03,0.7365005264325641
lizada,2025-11-10,0.7365005270574654
lizada,2025-11-17,0.7365005276190237
lizada,2025-11-24,0.7365005281236601
lizada,2025-12-01,0.7365005285771442
lizada,2025-12-08,0.7365005289846611
lizada,2025-12-15,0.7365005293508704
lizada,2025-12-22,0.7365005296799589
lizada,2025-12-29,0.7365005299756897
lizada,2026-01-05,0.7365005302414438
lizada,2026-01-12,0.7365005304802599
lizada,2026-01-19,0.7365005306948684
lizada,2026-01-26,0.7365005308877233
lizada,2026-02-02,0.7365005310610295
lizada,2026-02-09,0.7365005312167687
lizada,2026-02-16,0.7365005313567214
lizada,2026-02-23,0.736500531482488
lizada,2026-03-02,0.7365005315955062
lizada,2026-03-09,0.7365005316970683
lizada,2026-03-16,0.7365005317883357
lizada,2026-03-23,0.7365005318703519
lizada,2026-03-30,0.7365005319440545
lizada,2026-04-06,0.7365005320102862
lizada,2026-04-13,0.7365005320698044
lizada,2026-04-20,0.7365005321232896
lizada,2026-04-27,0.7365005321713534
lizada,2026-05-04,0.736500532214545
lizada,2026-05-11,0.7365005322533587
lizada,2026-05-18,0.7365005322882379
lizada,2026-05-25,0.7365005323195817
lizada,2026-06-01,0.7365005323477483
lizada,2026-06-08,0.7365005323730598
lizada,2026-06-15,0.7365005323958056
lizada,2026-06-22,0.7365005324162459
lizada,2026-06-29,0.7365005324346141
lizada,2026-07-06,0.7365005324511205
lizada,2026-07-13,0.7365005324659537
lizada,2026-07-20,0.7365005324792835
lizada,2026-07-27,0.7365005324912619
lizada,2026-08-03,0.7365005325020262
lizada,2026-08-10,0.7365005325116993
lizada,2026-08-17,0.7365005325203919
lizada,2026-08-24,0.7365005325282035
lizada,2026-08-31,0.7365005325352232
lizada,2026-09-07,0.7365005325415315
lizada,2026-09-14,0.7365005325472003
lizada,2026-09-21,0.7365005325522944
lizada,2026-09-28,0.7365005325568723
lizada,2026-10-05,0.7365005325609861
lizada,2026-10-12,0.736500532564683
lizada,2026-10-19,0.736500532568005
lizada,2026-10-26,0.7365005325709904
lizada,2026-11-02,0.7365005325736731
lizada,2026-11-09,0.7365005325760838
lizada,2026-11-16,0.7365005325782503
lizada,2026-11-23,0.7365005325801972
lizada,2026-11-30,0.7365005325819467
lizada,2026-12-07,0.7365005325835188
lizada,2026-12-14,0.7365005325849316
lizada,2026-12-21,0.7365005325862013
lizada,2026-12-28,0.7365005325873422
lizada,2027-01-04,0.7365005325883673
lizada,2027-01-11,0.7365005325892886
lizada,2027-01-18,0.7365005325901166
lizada,2027-01-25,0.7365005325908607
lizada,2027-02-01,0.7365005325915293
lizada,2027-02-08,0.7365005325921301
lizada,2027-02-15,0.7365005325926699
lizada,2027-02-22,0.7365005325931551
lizada,2027-03-01,0.7365005325935912
lizada,2027-03-08,0.7365005325939828
lizada,2027-03-15,0.736500532594335
lizada,2027-03-22,0.7365005325946514
lizada,2027-03-29,0.7365005325949356
lizada,2027-04-05,0.7365005325951912
lizada,2027-04-12,0.7365005325954208
lizada,2027-04-19,0.7365005325956271
lizada,2027-04-26,0.7365005325958125
lizada,2027-05-03,0.736500532595979
lizada,2027-05-10,0.7365005325961287
lizada,2027-05-17,0.7365005325962632
lizada,2027-05-24,0.7365005325963843
lizada,2027-05-31,0.7365005325964928
lizada,2027-06-07,0.7365005325965905
lizada,2027-06-14,0.7365005325966782
lizada,2027-06-21,0.7365005325967571
lizada,2027-06-28,0.7365005325968279
lizada,2027-07-05,0.7365005325968916
lizada,2027-07-12,0.7365005325969489
lizada,2027-07-19,0.7365005325970004
lizada,2027-07-26,0.7365005325970466
lizada,2027-08-02,0.7365005325970881
lizada,2027-08-09,0.7365005325971254
lizada,2027-08-16,0.736500532597159
lizada,2027-08-23,0.7365005325971892
lizada,2027-08-30,0.7365005325972163
lizada,2027-09-06,0.7365005325972407
lizada,2027-09-13,0.7365005325972624
lizada,2027-09-20,0.736500532597282
lizada,2027-09-27,0.7365005325972998
lizada,2027-10-04,0.7365005325973155
lizada,2027-10-11,0.7365005325973297
lizada,2027-10-18,0.7365005325973426
lizada,2027-10-25,0.7365005325973542
lizada,2027-11-01,0.7365005325973646
lizada,2027-11-08,0.7365005325973739
lizada,2027-11-15,0.7365005325973824
lizada,2027-11-22,0.7365005325973899
lizada,2027-11-29,0.7365005325973966
lizada,2027-12-06,0.7365005325974026
lizada,2027-12-13,0.7365005325974081
lizada,2027-12-20,0.736500532597413
lizada,2027-12-27,0.7365005325974174
lizada,2028-01-03,0.7365005325974214
lizada,2028-01-10,0.736500532597425
lizada,2028-01-17,0.7365005325974281
ma-a,2023-01-02,0.5013097555120057
ma-a,2023-01-09,0.4486790299546592
ma-a,2023-01-16,0.34094012881743907
ma-a,2023-01-23,0.205403649775377
ma-a,2023-01-30,0.515497999416459
ma-a,2023-02-06,0.6556183029984063
ma-a,2023-02-13,0.40102570798092996
ma-a,2023-02-20,0.24520265035591535
ma-a,2023-02-27,0.44756383602453453
ma-a,2023-03-06,0.35572442313855335
ma-a,2023-03-13,0.8991577342740049
ma-a,2023-03-20,0.588210283999703
ma-a,2023-03-27,0.4139244154066244
ma-a,2023-04-03,0.4040383404210918
ma-a,2023-04-10,0.72558995714743
ma-a,2023-04-17,0.8163316290493775
ma-a,2023-04-24,0.6157169280589846
ma-a,2023-05-01,0.6214432359508099
ma-a,2023-05-08,0.7031220706886084
ma-a,2023-05-15,0.8022258054010087
ma-a,2023-05-22,0.7964994975091836
ma-a,2023-05-29,0.7840870428436642
ma-a,2023-06-05,0.7531414951531753
ma-a,2023-06-12,0.7557102676229169
ma-a,2023-06-19,0.48236319294047625
ma-a,2023-06-26,0.7221736437817355
ma-a,2023-07-03,0.3570295490030684
ma-a,2023-07-10,0.6021581113422974
ma-a,2023-07-17,0.7441908052236637
ma-a,2023-07-24,0.5292608963108024
ma-a,2023-07-31,0.5151923281327665
ma-a,2023-08-07,0.777139767720929
ma-a,2023-08-14,0.44263631212824567
ma-a,2023-08-21,0.24206400392760752
ma-a,2023-08-28,0.462042172477394
ma-a,2023-09-04,0.6930110220432208
ma-a,2023-09-11,0.7878030858002347
ma-a,2023-09-18,0.4305053615051334
ma-a,2023-09-25,0.46087744904447414
ma-a,2023-10-02,0.5815937558376082
ma-a,2023-10-09,0.5568879946209637
ma-a,2023-10-16,0.3917978787260558
ma-a,2023-10-23,0.7183326362007685
ma-a,2023-10-30,0.5204386115417962
ma-a,2023-11-06,0.6377741327125167
ma-a,2023-11-13,0.4105878861343015
ma-a,2023-11-20,0.6836738175497056
ma-a,2023-11-27,0.6767696979959135
ma-a,2023-12-04,0.3050265280012422
ma-a,2023-12-11,0.4230603234145238
ma-a,2023-12-18,0.6367461126005455
ma-a,2023-12-25,0.31746054799286094
ma-a,2024-01-01,0.4331711823634925
ma-a,2024-01-08,0.3200516151024215
ma-a,2024-01-15,0.37428340991306275
ma-a,2024-01-22,0.32417562240306574
ma-a,2024-01-29,0.6021630861501179
ma-a,2024-02-05,0.4506528756977102
ma-a,2024-02-12,0.4882726038572998
ma-a,2024-02-19,0.4120292803106673
ma-a,2024-02-26,0.5600757550605686
ma-a,2024-03-04,0.4581579189690589
ma-a,2024-03-11,0.8830746425135425
ma-a,2024-03-18,0.3554930700538371
ma-a,2024-03-25,0.48390597674293473
ma-a,2024-04-01,0.4719508146934823
ma-a,2024-04-08,0.5765972316913998
ma-a,2024-04-15,0.67906873744121
ma-a,2024-04-22,0.5770212628883418
ma-a,2024-04-29,0.5867728510439231
ma-a,2024-05-06,0.5814944919425442
ma-a,2024-05-13,0.7963768086389148
ma-a,2024-05-20,0.7866252204833334
ma-a,2024-05-27,0.5596230612178626
ma-a,2024-06-03,0.45431863678598317
ma-a,2024-06-10,0.5866103960447968
ma-a,2024-06-17,0.608144649196342
ma-a,2024-06-24,0.5548577387031756
ma-a,2024-07-01,0.39171891780600654
ma-a,2024-07-08,0.6937254374927
ma-a,2024-07-15,0.7874986573174916
ma-a,2024-07-22,0.677558622586861
ma-a,2024-07-29,0.6106042469183638
ma-a,2024-08-05,0.33626573964143386
ma-a,2024-08-12,0.5921656637299033
ma-a,2024-08-19,0.40736295121983057
ma-a,2024-08-26,0.5845111599265874
ma-a,2024-09-02,0.6841362305816673
ma-a,2024-09-09,0.9011990846503879
ma-a,2024-09-16,0.5622388082810628
ma-a,2024-09-23,0.6146973660527226
ma-a,2024-09-30,0.47116872116782704
ma-a,2024-10-07,0.5599285586927768
ma-a,2024-10-14,0.36365283255365793
ma-a,2024-10-21,0.5654670217597324
ma-a,2024-10-28,0.5913271951994568
ma-a,2024-11-04,0.43222844981196173
ma-a,2024-11-11,0.3859077000473267
ma-a,2024-11-18,0.6719042337030644
ma-a,2024-11-25,0.6710848339549444
ma-a,2024-12-02,0.38415119387191876
ma-a,2024-12-09,0.4814430523524557
ma-a,2024-12-16,0.36093195865586114
ma-a,2024-12-23,0.3866675702591583
ma-a,2024-12-30,0.4222049538942069
ma-a,2025-01-06,0.4222049538942069
ma-a,2025-01-13,0.4222049538942069
ma-a,2025-01-20,0.4222049538942069
ma-a,2025-01-27,0.4222049538942069
ma-a,2025-02-03,0.4222049538942069
